learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),model training instances,model serialized size (bytes)
9.18E7,266.546875,-6.895586718908536E-11,9.18E7,73.8,44.64094794981342,46.7479674796748,9.18E7,-1.0
9.19E7,266.875,-6.904075336125083E-11,9.19E7,72.8,43.7665650881335,42.97693920335429,9.19E7,-1.0
9.2E7,267.171875,-6.911755513606721E-11,9.2E7,72.8,43.06002143622722,46.24505928853755,9.2E7,-1.0
9.21E7,267.5,-6.920244130823268E-11,9.21E7,73.7,44.956970163747776,44.39746300211416,9.21E7,-1.0
9.22E7,267.8125,-6.928328528172361E-11,9.22E7,73.7,45.1914340254912,45.20833333333333,9.22E7,-1.0
9.23E7,268.25,-6.939646684461091E-11,9.23E7,72.8,42.258131625985534,43.685300207039326,9.23E7,-1.0
9.24E7,268.5625,-6.947731081810184E-11,9.24E7,71.7,39.26777973303576,40.67085953878406,9.24E7,-1.0
9.25E7,268.96875,-6.958240798364005E-11,9.25E7,74.6,45.82373517617951,49.09819639278557,9.25E7,-1.0
9.26E7,269.375,-6.968750514917826E-11,9.26E7,73.1,43.092870742542836,44.877049180327866,9.26E7,-1.0
9.27E7,269.6875,-6.976834912266918E-11,9.27E7,72.1,41.820699319364735,42.94478527607362,9.27E7,-1.0
9.28E7,270.015625,-6.985323529483466E-11,9.28E7,75.6,48.10807132162787,46.95652173913043,9.28E7,-1.0
9.29E7,270.4375,-6.996237465904741E-11,9.29E7,75.1,45.57900442361827,47.46835443037975,9.29E7,-1.0
9.3E7,270.796875,-7.005534522856198E-11,9.3E7,71.3,40.11251335470084,43.94531249999999,9.3E7,-1.0
9.31E7,271.234375,-7.016852679144928E-11,9.31E7,74.1,46.91752746351861,47.25050916496944,9.31E7,-1.0
9.32E7,271.5625,-7.025341296361476E-11,9.32E7,73.4,44.09721200606944,45.93495934959349,9.32E7,-1.0
9.33E7,271.859375,-7.033021473843114E-11,9.33E7,73.1,44.135238411696285,43.84133611691022,9.33E7,-1.0
9.34E7,272.15625,-7.040701651324752E-11,9.34E7,75.6,48.60387914328565,49.69072164948454,9.34E7,-1.0
9.35E7,272.4375,-7.047977608938935E-11,9.35E7,74.6,47.017988852918606,51.34099616858238,9.35E7,-1.0
9.36E7,272.734375,-7.055657786420573E-11,9.36E7,73.7,44.23996743444486,46.868686868686865,9.36E7,-1.0
9.37E7,273.015625,-7.062933744034756E-11,9.37E7,69.69999999999999,36.129309690638195,36.61087866108785,9.37E7,-1.0
9.38E7,273.359375,-7.071826581118758E-11,9.38E7,75.7,48.812362551714266,46.82713347921225,9.38E7,-1.0
9.39E7,273.671875,-7.079910978467851E-11,9.39E7,76.7,50.067719316292056,52.834008097166,9.39E7,-1.0
9.4E7,273.953125,-7.087186936082034E-11,9.4E7,74.9,46.808059744509144,49.59839357429719,9.4E7,-1.0
9.41E7,274.25,-7.094867113563672E-11,9.41E7,75.1,46.66860858613983,48.01670146137787,9.41E7,-1.0
9.42E7,274.53125,-7.102143071177855E-11,9.42E7,74.3,46.77987160902878,48.6,9.42E7,-1.0
9.43E7,274.796875,-7.109014808924584E-11,9.43E7,74.2,44.77621524433314,42.92035398230088,9.43E7,-1.0
9.44E7,275.109375,-7.117099206273677E-11,9.44E7,72.39999999999999,41.10743625306732,40.25974025974025,9.44E7,-1.0
9.45E7,275.390625,-7.12437516388786E-11,9.45E7,73.4,44.24391818528626,43.881856540084385,9.45E7,-1.0
9.46E7,275.671875,-7.131651121502043E-11,9.46E7,72.6,42.97179393253188,41.70212765957446,9.46E7,-1.0
9.47E7,275.9375,-7.138522859248772E-11,9.47E7,70.1,38.6092426967584,41.37254901960784,9.47E7,-1.0
9.48E7,276.25,-7.146607256597864E-11,9.48E7,74.2,45.48888860717772,46.13778705636743,9.48E7,-1.0
9.49E7,276.515625,-7.153478994344593E-11,9.49E7,75.3,48.420454735294605,49.59183673469388,9.49E7,-1.0
9.5E7,276.796875,-7.160754951958776E-11,9.5E7,73.1,43.83430074748403,44.07484407484407,9.5E7,-1.0
9.51E7,277.09375,-7.168435129440414E-11,9.51E7,74.0,46.33155539409152,48.91944990176817,9.51E7,-1.0
9.52E7,277.390625,-7.176115306922052E-11,9.52E7,75.6,48.09637057489651,50.0,9.52E7,-1.0
9.53E7,277.671875,-7.183391264536235E-11,9.53E7,72.8,43.337110859276045,45.38152610441767,9.53E7,-1.0
9.54E7,277.953125,-7.190667222150419E-11,9.54E7,73.1,43.260915418688036,43.008474576271176,9.54E7,-1.0
9.55E7,278.265625,-7.198751619499511E-11,9.55E7,73.6,45.40581676206862,45.67901234567901,9.55E7,-1.0
9.56E7,278.5625,-7.206431796981149E-11,9.56E7,77.60000000000001,52.9595578198435,54.47154471544716,9.56E7,-1.0
9.57E7,278.859375,-7.214111974462787E-11,9.57E7,74.5,45.47787042976267,46.985446985446984,9.57E7,-1.0
9.58E7,279.171875,-7.22219637181188E-11,9.58E7,75.6,49.57344090999272,51.87376725838264,9.58E7,-1.0
9.59E7,279.4375,-7.229068109558609E-11,9.59E7,74.5,46.101101651208594,45.512820512820504,9.59E7,-1.0
9.6E7,279.71875,-7.236344067172792E-11,9.6E7,75.7,49.46133688282518,51.881188118811885,9.6E7,-1.0
9.61E7,280.0,-7.243620024786975E-11,9.61E7,75.8,49.973746552943076,50.20576131687243,9.61E7,-1.0
9.62E7,280.296875,-7.251300202268613E-11,9.62E7,75.2,47.22393649847844,48.65424430641822,9.62E7,-1.0
9.63E7,280.5625,-7.258171940015342E-11,9.63E7,75.2,46.735395189003434,48.865979381443296,9.63E7,-1.0
9.64E7,280.84375,-7.265447897629525E-11,9.64E7,73.0,43.97526611748594,45.12195121951219,9.64E7,-1.0
9.65E7,281.140625,-7.273128075111163E-11,9.65E7,76.3,49.3806065783853,50.931677018633536,9.65E7,-1.0
9.66E7,281.453125,-7.281212472460256E-11,9.66E7,76.0,48.917041275030655,49.57983193277311,9.66E7,-1.0
9.67E7,281.734375,-7.288488430074439E-11,9.67E7,73.9,45.49236475423531,46.51639344262295,9.67E7,-1.0
9.68E7,282.015625,-7.295764387688622E-11,9.68E7,73.9,46.32721888623837,46.95121951219512,9.68E7,-1.0
9.69E7,282.3125,-7.30344456517026E-11,9.69E7,70.8,38.08102056049399,43.52030947775628,9.69E7,-1.0
9.7E7,282.59375,-7.310720522784443E-11,9.7E7,73.5,44.190787478518715,47.31610337972167,9.7E7,-1.0
9.71E7,282.875,-7.317996480398627E-11,9.71E7,76.2,48.02472101504664,51.028806584362144,9.71E7,-1.0
9.72E7,283.171875,-7.325676657880265E-11,9.72E7,74.1,43.42754794460705,47.034764826175866,9.72E7,-1.0
9.73E7,283.453125,-7.332952615494448E-11,9.73E7,72.2,42.69837081986676,41.10169491525423,9.73E7,-1.0
9.74E7,283.765625,-7.34103701284354E-11,9.74E7,74.5,46.04773188896412,50.1953125,9.74E7,-1.0
9.75E7,284.0625,-7.348717190325178E-11,9.75E7,73.0,43.259430492802345,44.32989690721649,9.75E7,-1.0
9.76E7,284.453125,-7.358822687011545E-11,9.76E7,73.7,44.7975349895472,47.92079207920792,9.76E7,-1.0
9.77E7,284.78125,-7.367311304228092E-11,9.77E7,73.1,44.30780187655793,44.30641821946169,9.77E7,-1.0
9.78E7,285.1875,-7.377821020781913E-11,9.78E7,70.39999999999999,38.18884976966992,39.714867617107934,9.78E7,-1.0
9.79E7,285.515625,-7.38630963799846E-11,9.79E7,74.0,45.32232489474548,45.945945945945944,9.79E7,-1.0
9.8E7,285.78125,-7.393181375745189E-11,9.8E7,73.2,43.71521579334242,45.306122448979586,9.8E7,-1.0
9.81E7,286.109375,-7.401669992961736E-11,9.81E7,75.9,47.92296921188654,51.115618661257614,9.81E7,-1.0
9.82E7,286.390625,-7.40894595057592E-11,9.82E7,73.9,45.20260340121772,49.32038834951456,9.82E7,-1.0
9.83E7,286.65625,-7.415817688322648E-11,9.83E7,71.89999999999999,41.64749271112807,43.57429718875501,9.83E7,-1.0
9.84E7,286.953125,-7.423497865804286E-11,9.84E7,73.8,45.37410398935836,45.755693581780534,9.84E7,-1.0
9.85E7,287.25,-7.431178043285924E-11,9.85E7,73.9,45.873979693410305,46.62576687116564,9.85E7,-1.0
9.86E7,287.546875,-7.438858220767562E-11,9.86E7,74.4,46.36721696136763,48.69739478957916,9.86E7,-1.0
9.87E7,287.8125,-7.44572995851429E-11,9.87E7,73.9,44.5388865278368,46.84317718940937,9.87E7,-1.0
9.88E7,288.125,-7.453814355863383E-11,9.88E7,74.1,46.685439978921195,45.58823529411764,9.88E7,-1.0
9.89E7,288.40625,-7.461090313477566E-11,9.89E7,72.6,42.398250924991586,44.08163265306122,9.89E7,-1.0
9.9E7,288.6875,-7.46836627109175E-11,9.9E7,74.7,47.065371128239896,46.28450106157112,9.9E7,-1.0
9.91E7,288.953125,-7.475238008838478E-11,9.91E7,74.6,46.11817514562942,47.52066115702479,9.91E7,-1.0
9.92E7,289.25,-7.482918186320116E-11,9.92E7,73.2,43.731523783929056,45.417515274949075,9.92E7,-1.0
9.93E7,289.53125,-7.4901941439343E-11,9.93E7,72.3,42.23630979688869,42.88659793814432,9.93E7,-1.0
9.94E7,289.8125,-7.497470101548483E-11,9.94E7,74.0,45.75762001126573,47.89579158316633,9.94E7,-1.0
9.95E7,290.125,-7.505554498897575E-11,9.95E7,75.8,48.72598914346977,51.6,9.95E7,-1.0
9.96E7,290.40625,-7.512830456511759E-11,9.96E7,73.5,44.343165340703834,45.360824742268036,9.96E7,-1.0
9.97E7,290.6875,-7.520106414125942E-11,9.97E7,73.7,44.67537275756454,48.6328125,9.97E7,-1.0
9.98E7,290.9375,-7.526573932005216E-11,9.98E7,74.5,46.13798813768397,46.315789473684205,9.98E7,-1.0
9.99E7,291.234375,-7.534254109486854E-11,9.99E7,74.9,47.16367892357047,50.0,9.99E7,-1.0
1.0E8,291.53125,-7.541934286968492E-11,1.0E8,74.9,47.69046090747672,50.4930966469428,1.0E8,-1.0
